City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
527,Tiksi,RU,71.6872,128.8694,36.61,94,99,14.36,overcast clouds,2022-07-20 18:31:44
528,Byron Bay,AU,-28.65,153.6167,54.95,72,100,15.5,overcast clouds,2022-07-20 18:31:44
529,Inta,RU,66.0317,60.1659,63.99,60,96,7.76,overcast clouds,2022-07-20 18:31:45
530,Barra Patuca,HN,15.8,-84.2833,84.25,71,38,10.04,scattered clouds,2022-07-20 18:31:45
531,Bilma,NE,18.6853,12.9164,97.52,13,92,7.2,overcast clouds,2022-07-20 18:31:45
532,Nortelandia,BR,-14.4547,-56.8028,95.32,17,97,5.03,overcast clouds,2022-07-20 18:31:46
533,Namwala,ZM,-15.7504,26.4384,68.68,50,100,7.67,overcast clouds,2022-07-20 18:31:46
534,Dudinka,RU,69.4058,86.1778,52.63,81,99,8.14,overcast clouds,2022-07-20 18:31:46
535,Emerald,AU,-23.5333,148.1667,56.34,89,71,11.72,broken clouds,2022-07-20 18:31:47
536,Pandan,PH,14.0453,124.1694,81.1,86,96,7.58,overcast clouds,2022-07-20 18:31:47
537,Snezhnogorsk,RU,69.1933,33.2531,65.98,91,100,6.76,overcast clouds,2022-07-20 18:31:47
538,Husavik,IS,66.0449,-17.3389,46.18,87,100,7.56,overcast clouds,2022-07-20 18:31:48
539,Maarianhamina,AX,60.0973,19.9348,66.06,82,0,6.91,clear sky,2022-07-20 18:31:48
540,Nola,IT,40.922,14.5329,86.92,53,0,3.15,clear sky,2022-07-20 18:31:48
541,Matagami,CA,49.7502,-77.6328,69.91,68,100,12.66,overcast clouds,2022-07-20 18:29:19
542,Necochea,AR,-38.5473,-58.7368,62.33,52,3,19.42,clear sky,2022-07-20 18:31:49
543,Vulcan,RO,45.3833,23.2667,65.43,56,0,3.8,clear sky,2022-07-20 18:31:49
544,Lakes Entrance,AU,-37.8811,147.981,42.53,83,1,5.79,clear sky,2022-07-20 18:31:49
545,Amapa,BR,1.0,-52.0,81.18,84,91,4.05,overcast clouds,2022-07-20 18:31:50
546,Luanda,AO,-8.8368,13.2343,71.6,78,75,9.22,broken clouds,2022-07-20 18:31:50
547,Rundu,NA,-17.9333,19.7667,57.92,32,5,4.99,clear sky,2022-07-20 18:31:50
548,Sinjai,ID,-5.1241,120.253,75.02,94,26,2.66,scattered clouds,2022-07-20 18:31:50
549,Greensburg,US,40.3015,-79.5389,89.26,58,0,11.01,clear sky,2022-07-20 18:27:11
550,Trelew,AR,-43.249,-65.3051,58.51,46,98,23.69,overcast clouds,2022-07-20 18:27:18
551,Shimoda,JP,34.6667,138.95,77.11,83,100,3.2,overcast clouds,2022-07-20 18:31:51
552,Nishihara,JP,26.1842,127.7558,83.48,89,75,11.5,broken clouds,2022-07-20 18:31:51
553,Mpanda,TZ,-6.3655,31.0409,69.1,44,2,3.02,clear sky,2022-07-20 18:31:52
554,Veraval,IN,20.9,70.3667,80.33,86,50,17.38,scattered clouds,2022-07-20 18:31:59
555,Bodden Town,KY,19.2833,-81.25,89.6,62,40,10.36,scattered clouds,2022-07-20 18:31:59
556,Koulamoutou,GA,-1.1303,12.4736,77.74,66,100,3.22,overcast clouds,2022-07-20 18:32:00
557,Cortez,US,37.3489,-108.5859,93.96,18,0,11.5,clear sky,2022-07-20 18:31:27
558,Sarankhola,BD,22.3082,89.7897,80.67,89,100,3.83,overcast clouds,2022-07-20 18:32:00
559,Taoudenni,ML,22.6783,-3.9836,99.3,24,86,25.19,overcast clouds,2022-07-20 18:32:00
560,Niort,FR,46.3333,-0.3333,71.71,69,1,5.01,clear sky,2022-07-20 18:32:01
561,Obera,AR,-27.4871,-55.1199,80.82,55,1,5.59,clear sky,2022-07-20 18:27:33
562,Norman Wells,CA,65.282,-126.8329,69.84,49,75,4.61,broken clouds,2022-07-20 18:32:01
563,Tuatapere,NZ,-46.1333,167.6833,42.31,84,100,2.39,overcast clouds,2022-07-20 18:32:01
564,Nobeoka,JP,32.5833,131.6667,77.97,90,96,3.65,overcast clouds,2022-07-20 18:32:02
565,Plaster Rock,CA,46.9065,-67.39,77.95,41,9,11.83,clear sky,2022-07-20 18:32:02
566,Anchorage,US,61.2181,-149.9003,55.85,91,100,8.05,overcast clouds,2022-07-20 18:29:52
567,Santa Rosalia,MX,27.3167,-112.2833,91.29,39,8,4.76,clear sky,2022-07-20 18:32:03
568,Jinchang,CN,38.4953,102.1739,72.57,42,100,19.8,overcast clouds,2022-07-20 18:32:03
569,Ola,RU,59.5833,151.2833,55.27,91,84,0.85,broken clouds,2022-07-20 18:32:03
570,Mbini,GQ,1.574,9.6134,76.15,80,100,9.6,overcast clouds,2022-07-20 18:32:04
571,Nambucca Heads,AU,-30.65,153.0,53.17,72,99,5.21,overcast clouds,2022-07-20 18:32:04
572,Oranjestad,AW,12.524,-70.027,85.95,66,20,20.71,few clouds,2022-07-20 18:29:05
573,Puerto Colombia,CO,10.9878,-74.9547,89.69,75,70,18.9,broken clouds,2022-07-20 18:32:05
574,Abatskoye,RU,56.2875,70.4555,60.94,96,100,0.58,overcast clouds,2022-07-20 18:32:05
575,Calama,CL,-22.4667,-68.9333,75.69,11,40,16.11,scattered clouds,2022-07-20 18:30:44
576,Port Lincoln,AU,-34.7333,135.8667,50.4,79,13,8.34,few clouds,2022-07-20 18:31:28
577,Newport,GB,51.5877,-2.9984,70.34,66,94,7.11,overcast clouds,2022-07-20 18:28:37
578,Savannah Bight,HN,16.45,-85.85,82.87,75,17,16.98,few clouds,2022-07-20 18:32:06
579,Coquimbo,CL,-29.9533,-71.3436,53.33,93,100,1.14,overcast clouds,2022-07-20 18:32:06
580,Kirakira,SB,-10.4544,161.9205,79.07,84,75,6.58,broken clouds,2022-07-20 18:32:06
581,Paraiso,CR,9.8383,-83.8656,76.06,95,100,4.23,overcast clouds,2022-07-20 18:32:07
582,Dubrovnik,HR,42.6481,18.0922,82.04,44,0,9.22,clear sky,2022-07-20 18:28:10
583,Papara,BR,-3.9839,-38.7273,85.96,45,46,5.84,scattered clouds,2022-07-20 18:32:07
584,Goderich,CA,43.7501,-81.7165,84.9,58,100,19.57,overcast clouds,2022-07-20 18:32:07
585,Ivdel,RU,60.6911,60.4206,58.69,98,100,6.64,light rain,2022-07-20 18:32:08
586,Ngunguru,NZ,-35.6167,174.5,50.02,76,13,11.86,few clouds,2022-07-20 18:32:08
587,Auki,SB,-8.7676,160.7034,75.61,89,100,4.34,overcast clouds,2022-07-20 18:32:08
588,Gushikawa,JP,26.3544,127.8686,83.43,87,100,12.24,overcast clouds,2022-07-20 18:32:09
589,Trat,TH,12.5,102.5,82.81,97,100,5.55,overcast clouds,2022-07-20 18:32:09
590,Lewistown,US,40.5992,-77.5714,94.41,70,40,6.91,scattered clouds,2022-07-20 18:32:10
591,Kutum,SD,14.2,24.6667,77.92,55,99,8.05,light rain,2022-07-20 18:32:10
592,Ternate,ID,0.8,127.4,80.47,80,100,1.9,light rain,2022-07-20 18:32:10
593,Herat,AF,34.5,62.0,84.4,15,0,29.82,clear sky,2022-07-20 18:32:11
594,Eidsvag,NO,62.7767,8.0668,60.85,97,100,2.89,light rain,2022-07-20 18:32:11
595,Rio Grande,BR,-32.035,-52.0986,69.91,85,0,11.34,clear sky,2022-07-20 18:30:05
596,Caravelas,BR,-17.7125,-39.2481,75.56,67,5,7.52,clear sky,2022-07-20 18:32:11
597,Miles City,US,46.4083,-105.8406,92.37,18,0,20.71,clear sky,2022-07-20 18:32:12
598,Richards Bay,ZA,-28.783,32.0377,64.74,87,8,7.45,clear sky,2022-07-20 18:32:12
599,Okara,PK,30.8081,73.4458,86.23,70,82,13.78,broken clouds,2022-07-20 18:28:03
600,Sakakah,SA,29.9697,40.2064,105.37,11,0,13.0,clear sky,2022-07-20 18:31:30
601,Vidim,RU,56.4088,103.1106,52.29,89,97,3.2,overcast clouds,2022-07-20 18:32:20
602,Fakel,RU,57.6325,53.0252,53.33,94,67,4.23,broken clouds,2022-07-20 18:32:20
603,Kimbe,PG,-5.5502,150.1429,75.78,91,100,2.93,light rain,2022-07-20 18:32:20
604,Mnogovershinnyy,RU,53.9353,139.9242,51.75,93,94,3.98,overcast clouds,2022-07-20 18:31:31
605,Hofn,IS,64.2539,-15.2082,55.42,82,75,8.05,broken clouds,2022-07-20 18:32:21
606,Poya,NC,-21.35,165.15,72.48,92,99,5.59,overcast clouds,2022-07-20 18:32:21
607,Palmer,US,42.1584,-72.3287,95.07,49,46,4.0,scattered clouds,2022-07-20 18:32:21
608,Anloga,GH,5.7947,0.8973,75.45,74,13,11.68,few clouds,2022-07-20 18:32:22
609,Maceio,BR,-9.6658,-35.7353,76.44,88,100,17.27,overcast clouds,2022-07-20 18:32:22
610,Tomohon,ID,1.3346,124.8392,65.34,89,99,1.83,overcast clouds,2022-07-20 18:32:22
611,Quelimane,MZ,-17.8786,36.8883,73.35,88,40,5.75,scattered clouds,2022-07-20 18:32:23
612,Paranaiba,BR,-19.6772,-51.1908,90.27,15,3,8.48,clear sky,2022-07-20 18:32:23
613,Rapid Valley,US,44.0625,-103.1463,97.77,22,0,7.0,clear sky,2022-07-20 18:32:23
614,Twin Falls,US,42.3505,-114.6445,88.14,27,0,11.5,clear sky,2022-07-20 18:32:24
615,Yarmouth,US,41.7057,-70.2286,95.47,61,0,16.11,clear sky,2022-07-20 18:32:24
616,Roald,NO,62.5833,6.1333,60.75,94,75,3.44,light intensity drizzle,2022-07-20 18:32:24
617,Alihe,CN,50.5667,123.7167,63.61,96,11,0.74,few clouds,2022-07-20 18:32:25
618,Atasu,KZ,48.6814,71.6433,80.55,38,88,5.3,overcast clouds,2022-07-20 18:32:25
619,Barberton,ZA,-25.7884,31.0532,66.29,62,60,1.9,broken clouds,2022-07-20 18:32:25
620,San-Pedro,CI,4.7485,-6.6363,74.32,73,65,6.08,broken clouds,2022-07-20 18:32:25
621,Cootamundra,AU,-34.65,148.0333,46.11,86,95,13.58,overcast clouds,2022-07-20 18:32:26
622,Toronto,CA,43.7001,-79.4163,88.36,61,75,24.16,broken clouds,2022-07-20 18:28:15
623,Khorixas,NA,-20.3667,14.9667,66.54,25,0,6.8,clear sky,2022-07-20 18:32:26
624,Ghanzi,BW,-21.5667,21.7833,56.93,37,0,7.23,clear sky,2022-07-20 18:32:26
625,Fayaoue,NC,-20.65,166.5333,76.66,88,99,14.58,overcast clouds,2022-07-20 18:32:27
626,Gat,IL,31.61,34.7642,82.81,100,0,6.35,clear sky,2022-07-20 18:32:27
627,Vostok,RU,46.4856,135.8833,57.99,98,11,3.2,few clouds,2022-07-20 18:32:27
628,Pecanha,BR,-18.5486,-42.5569,74.82,42,0,8.52,clear sky,2022-07-20 18:32:28
629,Fuyang,CN,32.9,115.8167,69.76,96,84,4.43,broken clouds,2022-07-20 18:32:28
630,Yeppoon,AU,-23.1333,150.7333,60.58,91,100,17.52,light rain,2022-07-20 18:32:28
631,Assiniboia,CA,49.6334,-105.9845,71.42,40,0,18.41,clear sky,2022-07-20 18:32:29
632,Mayya,RU,61.7333,130.2811,67.32,91,100,2.77,overcast clouds,2022-07-20 18:32:29
633,Vestmannaeyjar,IS,63.4427,-20.2734,58.19,77,0,13.8,clear sky,2022-07-20 18:32:29
634,Napasar,IN,27.9667,73.55,93.49,53,53,11.5,broken clouds,2022-07-20 18:32:30
635,Slave Lake,CA,55.2834,-114.769,69.78,46,0,17.27,clear sky,2022-07-20 18:32:30
636,Paamiut,GL,61.994,-49.6678,49.48,86,73,18.45,broken clouds,2022-07-20 18:32:30
637,Yacuiba,BO,-22.038,-63.6797,77.77,50,100,13.8,overcast clouds,2022-07-20 18:32:31
638,Aviles,ES,43.5547,-5.9248,70.38,79,75,5.75,broken clouds,2022-07-20 18:32:31
639,Lundazi,ZM,-12.2929,33.1782,62.71,61,39,11.99,scattered clouds,2022-07-20 18:32:31
640,Pemberton,CA,50.3164,-122.8027,80.29,39,7,2.82,clear sky,2022-07-20 18:32:31
641,Champerico,GT,14.3,-91.9167,93.74,73,100,7.43,overcast clouds,2022-07-20 18:32:32
642,Mayumba,GA,-3.432,10.6554,70.65,92,87,6.62,overcast clouds,2022-07-20 18:32:32
643,Mecca,SA,21.4267,39.8261,90.32,41,82,1.74,broken clouds,2022-07-20 18:32:32
644,Aktash,RU,50.3,87.7333,37.11,80,100,2.26,overcast clouds,2022-07-20 18:32:33
645,Kajaani,FI,64.2273,27.7285,66.25,63,0,8.05,clear sky,2022-07-20 18:32:33
646,Ambilobe,MG,-13.2,49.05,70.05,65,8,10.2,clear sky,2022-07-20 18:32:33
647,Vangaindrano,MG,-23.35,47.6,65.57,90,75,5.7,moderate rain,2022-07-20 18:32:34
648,Raudeberg,NO,61.9875,5.1352,56.07,95,100,7.27,overcast clouds,2022-07-20 18:32:41
649,Camacha,PT,33.0833,-16.3333,69.22,73,40,12.66,scattered clouds,2022-07-20 18:32:41
650,Savinka,RU,50.0785,47.0994,72.21,42,100,6.4,overcast clouds,2022-07-20 18:32:41
651,Mwinilunga,ZM,-11.7358,24.4293,69.69,41,100,6.11,overcast clouds,2022-07-20 18:32:42
652,Negombo,LK,7.2083,79.8358,80.65,83,40,8.05,scattered clouds,2022-07-20 18:32:42
653,Labuhan,ID,-6.8844,112.2051,74.89,82,0,10.69,clear sky,2022-07-20 18:32:42
654,Afrikanda,RU,67.4429,32.7828,62.89,88,100,2.33,overcast clouds,2022-07-20 18:32:43
655,Libourne,FR,44.9167,-0.25,77.5,52,0,9.71,clear sky,2022-07-20 18:32:43
656,Muros,ES,42.7762,-9.0603,79.68,65,2,14.65,clear sky,2022-07-20 18:32:43
657,Baft,IR,29.234,56.6057,77.09,31,2,5.88,clear sky,2022-07-20 18:32:44
658,Faya,SA,18.3851,42.4509,69.91,61,100,7.83,overcast clouds,2022-07-20 18:32:44
659,Kitgum,UG,3.2783,32.8867,66.54,91,68,3.71,broken clouds,2022-07-20 18:32:44
660,The Valley,AI,18.217,-63.0578,87.66,70,40,18.41,scattered clouds,2022-07-20 18:28:10
661,Maanshan,CN,31.6957,118.4983,78.85,93,100,5.26,light rain,2022-07-20 18:32:45
662,Lavrentiya,RU,65.5833,-171.0,39.9,95,100,14.81,overcast clouds,2022-07-20 18:32:45
663,Torrevieja,ES,37.9787,-0.6822,88.59,76,0,5.01,clear sky,2022-07-20 18:32:45
664,Udachnyy,RU,66.4167,112.4,50.45,75,100,6.93,overcast clouds,2022-07-20 18:32:46
665,Perbaungan,ID,3.5679,98.956,75.31,90,100,2.17,overcast clouds,2022-07-20 18:32:46
666,Svetlogorsk,BY,52.6333,29.7333,56.25,80,0,6.51,clear sky,2022-07-20 18:32:46
667,Maniitsoq,GL,65.4167,-52.9,43.65,98,100,13.56,overcast clouds,2022-07-20 18:32:46
668,Tarakan,ID,3.3,117.6333,76.5,94,75,4.61,broken clouds,2022-07-20 18:32:47
669,Whitehorse,CA,60.7161,-135.0538,52.81,72,75,8.05,broken clouds,2022-07-20 18:32:47
670,Dutse,NG,11.7594,9.3392,70.57,84,100,6.98,light rain,2022-07-20 18:32:47
671,Zaoyang,CN,32.1272,112.7542,70.14,96,74,3.09,broken clouds,2022-07-20 18:32:48
672,Nantucket,US,41.2835,-70.0995,91.54,65,0,10.36,clear sky,2022-07-20 18:30:01
673,Comodoro Rivadavia,AR,-45.8667,-67.5,48.06,29,0,28.77,clear sky,2022-07-20 18:32:48
674,Aykhal,RU,66.0,111.5,52.75,62,100,5.39,overcast clouds,2022-07-20 18:32:49
675,Malaya Serdoba,RU,52.4661,44.9512,63.28,71,100,7.49,overcast clouds,2022-07-20 18:32:49
676,Sterling,US,39.0062,-77.4286,95.11,55,40,9.22,scattered clouds,2022-07-20 18:31:26
677,Itoman,JP,26.1247,127.6694,84.22,89,75,11.5,broken clouds,2022-07-20 18:32:49
678,Maragogi,BR,-9.0122,-35.2225,76.35,86,52,10.92,broken clouds,2022-07-20 18:30:38
679,Santa Maria,BR,-29.6842,-53.8069,65.5,72,0,8.05,clear sky,2022-07-20 18:32:50
680,Saint-Leu,RE,-21.15,55.2833,67.06,67,62,4.47,broken clouds,2022-07-20 18:32:50
681,Ravar,IR,31.2656,56.8055,88.0,10,0,7.25,clear sky,2022-07-20 18:32:50
682,Havelock,US,34.8791,-76.9013,93.15,80,40,12.66,scattered clouds,2022-07-20 18:32:51
683,Nedelino,BG,41.45,25.0833,75.22,45,2,5.64,clear sky,2022-07-20 18:32:51
684,Soyo,AO,-6.1349,12.3689,71.69,84,96,10.09,overcast clouds,2022-07-20 18:32:51
685,Belfast,GB,54.5833,-5.9333,60.62,72,100,8.05,overcast clouds,2022-07-20 18:29:50
686,Chiredzi,ZW,-21.05,31.6667,68.31,61,93,6.6,light rain,2022-07-20 18:32:52
687,Dachau,DE,48.26,11.434,87.22,65,100,5.46,light rain,2022-07-20 18:32:52
688,Egvekinot,RU,66.3167,-179.1667,35.4,66,32,10.29,scattered clouds,2022-07-20 18:32:52
689,Imeni Zhelyabova,RU,58.9544,36.5956,59.79,94,97,6.6,overcast clouds,2022-07-20 18:32:53
690,Karpathos,GR,35.507,27.2132,73.36,78,0,28.77,clear sky,2022-07-20 18:32:53
691,Praia Da Vitoria,PT,38.7333,-27.0667,76.75,83,40,3.96,scattered clouds,2022-07-20 18:28:59
692,Sarahan,IN,31.5167,77.8,65.03,91,75,1.7,light rain,2022-07-20 18:32:53
693,Tuy Hoa,VN,13.0833,109.3,75.72,92,100,5.17,moderate rain,2022-07-20 18:29:55
694,Kamwenge,UG,0.1866,30.4539,69.39,53,25,3.91,scattered clouds,2022-07-20 18:32:54
